"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","PAGO","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
308,2,580,8,8,1,573,1,1,2,3105200000,25075,25000,33,0,13935029,4860,655,14,0,0
308,2,815,8,8,1,573,1,1,1,2835260000,50150,50000,33,0,36959368,12890,2110,0,0,7445
308,2,611,25,8,1,580,1,1,1,3924109000,21277,18534,11,5496800,99744417,34787,1270,25,909,31156
308,2,196,25,8,1,43,1,1,1,3923309090,1458,1256,11,102840,12659085,4415,421,13,0,3847
308,2,196,25,8,1,43,1,1,1,3923500090,824,710,11,98520,7715877,2691,238,8,0,2663
308,2,249,5,8,1,580,1,1,1,1704901000,17336,14929,33,0,80203836,27972,0,0,0,26624
308,2,249,5,8,1,580,1,1,1,1905310000,14042,12024,33,0,42031604,14659,0,0,0,13089
308,2,337,5,8,1,573,1,1,1,1905310000,5684,5059,33,0,21415789,7469,706,0,0,6774
308,2,337,5,8,1,573,1,1,1,1905320000,9568,8515,33,0,42607929,14860,1188,0,0,13066
308,2,337,5,8,1,573,1,1,1,1905900000,410,365,33,0,1445114,504,51,0,0,444
308,2,345,8,8,1,43,1,1,2,9612100000,38,30,11,200,5941025,2072,0,0,0,0
308,2,196,8,8,1,43,1,1,1,4104110000,19590,19290,82,2973,77990288,27200,0,0,0,23174
