"FECH","ADUANA","PAIS","DEPTORIG","DEPTOPROC","via4","BANDERA4","REGIMEN4","PAGO","SISESP","POSARA","PBK","PNK","CODA","UNID","FOBPES","FOBDOL","FLETES4","SEGURO4","OTROSG4","AGRENA"
302,6,580,25,25,1,573,1,1,2,5407440000,8,8,82,8,118074,40,0,0,0,0
302,6,580,25,25,1,573,1,1,2,9401400000,1806,1726,11,57,16666202,5646,0,0,0,0
302,6,580,25,25,1,573,1,1,2,9403200000,84,80,11,2,336512,114,0,0,0,0
302,6,580,25,25,1,573,1,1,2,9403500000,73,70,11,2,962306,326,0,0,0,0
302,6,580,25,25,1,573,1,1,2,9404290000,226,216,11,13,3220479,1091,0,0,0,0
302,6,580,25,25,1,573,1,1,2,9404900000,157,150,11,30,1594004,540,0,0,0,0
302,6,211,13,13,1,23,1,1,2,2803000000,90200,88000,33,0,146831420,49742,4000,0,0,0
302,6,249,13,13,1,221,1,1,1,3923210000,6330,5648,11,51590,39047204,13228,930,29,0,1989
302,6,589,13,13,1,538,1,1,2,2803000000,81400,79200,33,0,154299626,52272,4000,0,0,0
302,6,647,19,19,1,573,1,1,1,4818400000,37476,37012,33,0,295357208,100058,3601,0,0,93168
302,6,245,13,13,1,23,1,1,1,306139010,63340,45724,33,0,650826093,220480,0,0,1100,220480
302,6,249,13,13,1,23,1,1,1,306110000,1265,1000,33,0,111299881,37705,0,0,0,37705
302,6,249,13,13,1,23,1,1,1,306139010,26660,17200,33,0,262638792,88974,0,0,0,88974
302,6,249,13,13,1,580,1,1,1,2803000000,384750,376200,33,0,363908253,123281,18620,247,0,120633
302,6,249,13,13,1,386,1,1,1,711900000,19064,12000,33,0,48634845,16476,1135,0,0,15979
302,6,105,13,13,1,434,1,1,1,2803000000,253550,246400,33,0,325796788,110370,11050,0,0,107999
302,6,53,13,13,1,23,1,1,2,2103909000,10380,10001,33,0,33155292,11232,1728,0,0,0
302,6,53,13,13,1,43,1,1,2,2103909000,10440,10000,33,0,35720458,12101,1685,0,0,0
302,6,196,13,13,1,434,1,1,1,3920200090,19628,16816,33,0,97057156,32880,1450,103,0,22796
302,6,249,13,13,1,221,1,1,2,2803000000,18500,18000,33,0,27868510,9441,680,19,0,0
302,6,317,13,13,1,434,1,1,2,2808000000,20880,20000,33,0,7320613,2480,0,0,0,0
